Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Price_range
Scorpio Cafe,"Chinese, Fast Food, Pizza, Burger, Sandwich",400," Mayur Vihar Phase 2, New Delhi",4.2,1059,4.1,8481,https://www.zomato.com/ncr/scorpio-cafe-mayur-vihar-phase-2-new-delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",9.19999E+11,28.61968989,77.30108444,"Spicy Chicken Sandwich, Chilli Potato, Pastas, White Sauce Pasta, Chicken Burger, Burgers",Low(<600)
Chinese Garage,"Chinese, Momos, Asian",600," East of Kailash, New Delhi",4.2,701,4.0,7909,https://www.zomato.com/ncr/chinese-garage-east-of-kailash-new-delhi,"23, Community Center, D Block, East of Kailash, New Delhi",9.18377E+11,28.55862252,77.24571157,"Classic Chilli Paneer, Vegetable Dimsums, Schezwan Noodles, Chicken Drumsticks, Dim Sums, Chilli Chicken Dry",Low(<600)
Sandwich Factory,"Sandwich, Fast Food, Beverages, Mexican, Desserts",500," Mayur Vihar Phase 2, New Delhi",4.2,639,3.9,7345,https://www.zomato.com/SandwichFactory,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",9.18883E+11,28.61924018,77.30109148,"Signature Bruschetta, Jumbo Focaccia Burger, Chocolate Croissant, Panini Sandwich, Classic Burger, Burrito",Low(<600)
The Waffee,"Desserts, Fast Food, Beverages",400," Vivek Vihar, New Delhi",4.2,418,4.3,1138,https://www.zomato.com/ncr/the-waffee-vivek-vihar-new-delhi,"C-206, Jhilmil Colony, Near Reliance Fresh, Vivek Vihar, New Delhi",9.19999E+11,28.66816564,77.3121405,"Chocolate Chip Waffle, Peri Fries, Waffles, Hot Coffee, Hot Chocolate, Maggi",Low(<600)
Mango Chutney,"North Indian, Mughlai, Rolls",500," Malviya Nagar, New Delhi",4.2,271,3.6,438,https://www.zomato.com/ncr/mango-chutney-malviya-nagar-new-delhi,"139/D, Ground Floor, Behind Savitri Nagar, Malviya Nagar, New Delhi",9.17985E+11,28.53827504,77.21920062,"Butter Paneer, Malai Soya Chaap, Malai Kofta, Veg Thali, Tandoori Chicken, Paneer Tikka",Low(<600)
Nikashee,"Chinese, Thai",700," Malviya Nagar, New Delhi",4.2,738,4.1,3580,https://www.zomato.com/ncr/nikashee-malviya-nagar-new-delhi,"E-1/12, Ground Floor, Main Market, Malviya Nagar, New Delhi",9.11127E+11,28.53389633,77.20903773,"Kung Pao Chicken, Manchow Soup, Soups, Honey Chilli Potatoes, Chilly Paneer, Chilly Chicken",Medium(600-100)
Railway Yard,"North Indian, Chinese, Mughlai, Fast Food, Beverages",600," Gujranwala Town, New Delhi",4.2,1322,4.0,10700,https://www.zomato.com/ncr/railway-yard-gujranwala-town-new-delhi,"B-36/11, GT Karnal Road Industrial Area, Near Nanak Piao Gurudwara, Gujranwala Town, New Delhi",9.11142E+11,28.69367814,77.18519624,"Cigar Roll, Matki Chicken, Chilli Mushroom, Butter Paneer, Maggie, White Sauce Pasta",Low(<600)
China Garden,Chinese,2400," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.2,962,3.9,236,https://www.zomato.com/ncr/china-garden-greater-kailash-gk-2-new-delhi,"M 73, M Block Market, Greater Kailash (GK) 2, New Delhi",9.19812E+11,28.53284212,77.24330563,"Aromatic Honey Chicken, Soya Wine Fish, Sapo Chicken, Hakka Chowmein, Date Pancakes, Crispy Lotus Stem",High(>1000)
Ganesh Restaurant,"North Indian, Mughlai, Rolls",400," Karol Bagh, New Delhi",4.2,898,4.0,5528,https://www.zomato.com/ncr/ganesh-restaurant-karol-bagh-new-delhi,"2298, Gurudwara Road Chowk, Karol Bagh, New Delhi",9.1981E+11,28.64844225,77.19278622,"Egg Pakora, Fish Pakoda, Tandoori Chicken Tikka, Chicken Afghani, Fish Fry, Chicken Fry",Low(<600)
Sushiya,"Sushi, Rolls, Japanese",800," Select Citywalk Mall, Saket, New Delhi",4.2,857,4.0,11700,https://www.zomato.com/ncr/sushiya-saket-new-delhi,"1st Floor, Select Citywalk Mall, Saket, New Delhi",9.19312E+11,28.52872564,77.21963044,"Maki, California Roll, Sashimi, Miso Soup, Sushi Rolls, Salmon Sushi",Medium(600-100)
Kylin Experience,"Asian, Chinese, Thai, Japanese, Malaysian, Vietnamese",1800," Ambience Mall, Vasant Kunj, New Delhi",4.1,1311,4.2,1413,https://www.zomato.com/ncr/kylin-experience-vasant-kunj-new-delhi,"T-302, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",9.19872E+11,28.54106047,77.15511058,"Re-invented with luxurious ambience, new scrumptious Pan Asian dishes and exciting cocktails on the menu.",High(>1000)
Invitation,"North Indian, Mughlai, Chinese",1300," Ashok Vihar Phase 2, New Delhi",4.1,741,3.8,142,https://www.zomato.com/ncr/invitation-ashok-vihar-phase-2-new-delhi,"3, Community Centre, Ashok Vihar Phase 2, New Delhi",9.11127E+11,28.69641533,77.17943855,"Paneer Birbali, Tomato Soup, Butter Chicken, Dal Makhani, Kadhai Paneer, Shahi Paneer",High(>1000)
Cha Bar,"Cafe, Fast Food, Desserts, Biryani, Italian, Sandwich",600," Connaught Place, New Delhi",4.1,5269,3.9,59,https://www.zomato.com/ncr/cha-bar-connaught-place-new-delhi,"N-81, Oxford Bookstore, Connaught Place, New Delhi",9.19911E+11,28.63134604,77.22181208,"Passion Fruit Ice Tea, Cardamom Tea, Bun Tikki, Earl Grey Tea, Rose Tea, Smoked Chicken Pasta",Low(<600)
Tesoro Mio,"Continental, Chinese, Italian, Fast Food, North Indian, Mughlai, Tex-Mex, Beverages",1500," Preet Vihar, New Delhi",4.1,1011,4.0,352,https://www.zomato.com/ncr/tesoro-mio-preet-vihar-new-delhi,"G-13, Top Floor, Opposite Metro Pillar 106, Vikas Marg, Preet Vihar, New Delhi",9.19811E+11,28.64364118,77.29847465,Family place with cosy ambiance and good Continental food,High(>1000)
Little Attock,"Modern Indian, Continental, Street Food, Desserts, Beverages",1500," Okhla Phase 3, New Delhi",4.1,168,4.0,176,https://www.zomato.com/ncr/little-attock-okhla-phase-3-new-delhi,"F 95, Modi Mills, Okhla Phase 3, New Delhi",9.11145E+11,28.55059403,77.27125961,"Slow-cooked in copper utensils, unprocessed seasonal ingredients, and traditional practices of undivided India, make for an immersive food experience of a slow life so we can again relive the joys of nutritious, healthy, and gratifying food.",High(>1000)
Dhaba - A Punjabi Theme,"North Indian, Chinese, Kebab",2000," Rajouri Garden, New Delhi",4.1,1324,3.9,5052,https://www.zomato.com/ncr/dhaba-a-punjabi-theme-rajouri-garden-new-delhi,"A-5, Vishal Enclave, Rajouri Garden, New Delhi",9.19891E+11,28.64766224,77.11925581,"Murgh Rara, Fish Platter, Palak Panner, Tangdi Kabab, Authentic Punjabi Food, Mushroom Masala",High(>1000)
Plats,"European, Fast Food, Beverages, Bakery",2000," Malviya Nagar, New Delhi",4.1,163,4.4,136,https://www.zomato.com/ncr/plats-1-malviya-nagar-new-delhi,"C 51, Ground Floor, Shivalik, Malviya Nagar, New Delhi",9.11142E+11,28.53904,77.212147,"Family Crowd, Elaborate Menu, Good Music, Amazing Food, Amazing Place, Customizable Food",High(>1000)
Rajdhani,"Gujarati, Rajasthani, North Indian",1100," Connaught Place, New Delhi",4.1,2073,3.9,2351,https://www.zomato.com/ncr/rajdhani-connaught-place-new-delhi,"9 A, Atmaram Mansion, Scindia House, Connaught Place, New Delhi",9.11144E+11,28.63009682,77.22044885,"Strawberry Halwa, Misi Roti, Ker Sangri, Rajasthani Thaali, Gujarati Thali, Dal Baati",High(>1000)
Chawla's Tandoori Junction,"North Indian, Mughlai, Chinese, Biryani",800," Karkardooma, New Delhi",4.1,612,4.0,7680,https://www.zomato.com/ncr/chawlas-tandoori-junction-karkardooma-new-delhi,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",9.11122E+11,28.64803651,77.30307765,"Rajma Masala, Tawa Chaap, Chicken Malai Tikka, Tandoori Chicken, Spring Roll, Garlic Naan",Medium(600-100)
Nizam's Kathi Kabab,"North Indian, Mughlai, Rolls, Beverages",250," Connaught Place, New Delhi",4.1,2515,4.2,1733,https://www.zomato.com/ncr/nizams-kathi-kabab-connaught-place-new-delhi,"H-5/6, Plaza Building, Connaught Place, New Delhi",9.11124E+11,28.63497238,77.21947018,"Kadak Chicken Tikka, Nimbu Pani, Kathi Rolls, Seekh Roll, Firni, Chicken Roll",Low(<600)
Dough & Cream,"Bakery, Fast Food, Beverages, Desserts",400," Subhash Nagar, New Delhi",4.1,409,4.3,967,https://www.zomato.com/ncr/dough-cream-subhash-nagar-new-delhi,"Shop 6 - 8, Ground Floor, Property 9/64, Subhash Nagar, New Delhi",9.11146E+11,28.63652875,77.11866137,"Clean and Hygienic Place, Served Quickly, Best Staff, Sanitised Service, Decoration, Great Veg Options",Low(<600)
Kaleva,"Mithai, Fast Food, Street Food, North Indian",350," Gole Market, New Delhi",4.1,499,4.2,7477,https://www.zomato.com/ncr/kaleva-gole-market-new-delhi,"109, Bangla Saheb Marg, Gole Market, New Delhi",9.17982E+11,28.63326237,77.20850665,"Kesar Jalebi, Paneer Pakora, Kalakand, Dhokla, Rasmalai, Raj Kachori",Low(<600)
Kuch Bhi Chalega,"Chinese, Fast Food, Street Food, Momos, Beverages",600," Janakpuri, New Delhi",4.1,207,4.0,272,https://www.zomato.com/ncr/kuch-bhi-chalega-janakpuri-new-delhi,"C 4B/303A, Near Surajmal Institute, Janakpuri, New Delhi",9.19872E+11,28.61871307,77.09177524,"Bubblegum Shake, Kurkure Momo, Veg Spring Roll, Mixed Sauce Pasta, Paneer Momos, Noodle",Low(<600)
Cafe Walias - Bistro & Bakery,"Cafe, Finger Food, Chinese, Fast Food, Beverages, Pasta",500," Karkardooma, New Delhi",4.1,186,4.2,203,https://www.zomato.com/ncr/cafe-walias-bistro-bakery-karkardooma-new-delhi,"120, Ground Floor, Hargobind Enclave, Karkardooma, New Delhi",9.18369E+11,28.64832485,77.3018207,"Good Service N Hygienic Food, Great Food Great Service, Variety of Pizza, Nice Concept, Beautiful Place, Good Music",Low(<600)
Kill The Bill,"North Indian, Chinese, Continental, Italian, Fast Food",1200," Connaught Place, New Delhi",4.1,1335,4.1,397,https://www.zomato.com/ncr/kill-the-bill-connaught-place-new-delhi,"F-14/15, 1st Floor, Middle Circle, Connaught Place, New Delhi",9.1114E+11,28.63080516,77.22078279,"Chocolate Dream, Butter Popcorn, Vegetable Club Sandwich, Jager Bomb, Kurkure Paneer, Tandoori Non Veg Platter",High(>1000)
Lebanese Point,"Lebanese, Rolls",500," PVR Anupam Complex, Saket, New Delhi",4.1,529,4.2,3607,https://www.zomato.com/ncr/lebanese-point-saket-new-delhi,"Shop 7, Ground Floor, PVR Anupam Shopping Complex, Saket, New Delhi",9.11142E+11,28.52346122,77.20720526,"Lebanese Chicken, Chicken Shawarama, Grill Chicken, Chicken Platter, Shawarma, Hummus",Low(<600)
Dayal Da Dhaba,North Indian,200," Gole Market, New Delhi",4.1,314,3.7,837,https://www.zomato.com/ncr/dayal-da-dhaba-gole-market-new-delhi,"Shop 34, Baird Line, Gole Market, New Delhi",9.1931E+11,28.63256258,77.20660765,"Soya Chaap Gravy, Dal Chawal, Plain Roti, Chicken Masala, Aloo Parantha, Matar Paneer",Low(<600)
100% Rock,"Finger Food, North Indian, Chinese, Continental, Seafood",1200," Ambience Mall, Vasant Kunj, New Delhi",4.1,1178,3.1,35,https://www.zomato.com/ncr/100-rock-vasant-kunj-new-delhi,"3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",9.19818E+11,28.54083692,77.15477698,We've got a special package for you. Call us to know more! 9818009286,High(>1000)
Happy Tummy,"North Indian, Chinese, Fast Food, Desserts, Italian, Momos, Beverages",1000," Karkardooma, New Delhi",4.1,548,4.0,11100,https://www.zomato.com/ncr/happy-tummy-karkardooma-new-delhi,"G-8 -10, United Plaza, Karkardooma Community Centre, Karkardooma, New Delhi",9.19874E+11,28.64833397,77.30232697,"Momo Platter, Deluxe Thali, Mixed Vegetables, Noodle, Peri Peri Fries, Mix Veg",Medium(600-100)
Otik Cake Shop,"Bakery, Desserts, Fast Food",400," Rajouri Garden, New Delhi",4.1,634,4.0,6741,https://www.zomato.com/ncr/otik-cake-shop-rajouri-garden-new-delhi,"Shop 2, J-12/22, Rajouri Garden, New Delhi",9.11141E+11,28.64055921,77.1203069,"Chocolate Mud Pastry, Choco Crunch, Choco Truffle, Cupcakes, Tiramisu, Pastry",Low(<600)
Burger King,"Burger, Desserts, Beverages, Fast Food",400," Aggarwal City Mall, Pitampura, New Delhi",4.1,514,4.3,11100,https://www.zomato.com/ncr/burger-king-karkardooma,"Unit 27, Plot 29-31, Ground Floor, Aggarwal Fun City Mall, Karkardooma, New Delhi",9.18657E+11,28.66085512,77.29750335,"Economical, Cozy Ambiance, Nice Crowd, Inexpensive, Great Recommendations, Polite Staff",Low(<600)
Amritsari Naan & Kulcha,North Indian,250," Kirti Nagar, New Delhi",4.1,464,3.8,3338,https://www.zomato.com/ncr/amritsari-naan-kulcha-kirti-nagar-new-delhi,"B-1/2, Saraswati Garden, Shani Mandir, Kirti Nagar, New Delhi",9.19891E+11,28.646095,77.138924,"Unlimited Refills, Cozy Ambiance, Nice Crowd, Inexpensive, Elegantly Decorated, Pocket Friendly",Low(<600)
24/7 Restaurant - The Lalit New Delhi,"Continental, North Indian, Italian, Asian, Biryani, Beverages, Desserts",5100," The Lalit New Delhi, Barakhamba Road, New Delhi",4.1,693,3.8,57,https://www.zomato.com/24-7RestaurantNewDelhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi",9.18827E+11,28.63044819,77.22750943,"Dal Baluchi, Sushi, Cappuccino, Deserts, Hot Chocolate, Salads",High(>1000)
Thalaivar,"South Indian, Kerala, Andhra, Tamil",800," Shahpur Jat, New Delhi",4.1,289,4.1,1393,https://www.zomato.com/ncr/thalaivar-1-shahpur-jat-new-delhi,"Shop-1-2, Ground Floor 252/B, Shanti Bhavan, Opposite Bank Of India, Shahpur Jat, New Delhi",9.11146E+11,28.54833984,77.21121216,"Mutton Keema Dosa, Kuzhi Paniyaram, Roasted Mutton, Appam, Mysore Masala Dosa, Pepper Chicken",Medium(600-100)
Sticky Rice,"Asian, Japanese, Beverages, Desserts",1500," Punjabi Bagh, New Delhi",4.1,286,4.1,281,https://www.zomato.com/ncr/sticky-rice-punjabi-bagh-new-delhi,"Building 28, Central Market, West Punjabi Bagh, Near Punjabi Bagh, New Delhi",9.19668E+11,28.67033545,77.13393085,"Asparagus Tempura, Sticky Rice, Kung Pao Chicken, Sushi, Dimsums",High(>1000)
Kulcha Junction,Street Food,200," Karol Bagh, New Delhi",4.1,594,3.5,986,https://www.zomato.com/ncr/kulcha-junction-1-karol-bagh-new-delhi,"T2935, Ground Floor, Faiz Road, Karol Bagh, New Delhi",9.19711E+11,28.64758868,77.19855666,"Garlic Paneer Kulcha, Mixed Kulcha, Paneer Naan, Aloo Kulcha, Boondi Raita, Lassi",Low(<600)
Uber Lounge,"Continental, North Indian, Italian, Salad",2100," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.1,662,4.4,336,https://www.zomato.com/ncr/uber-lounge-greater-kailash-gk-2-new-delhi,"M-42, M Block Market, Greater Kailash 2 (GK 2), New Delhi",9.188E+11,28.53359176,77.24359732,"Paneer Tikka Pudina, Shisha, Tandoori Chicken Tikka, Beer, Chilli Chicken, White Sauce Pasta",High(>1000)
Cultured - Heartcrafted Brew & Eatery,"Continental, Fast Food, Mediterranean, Beverages",700," Safdarjung, New Delhi",4.1,131,3.9,219,https://www.zomato.com/ncr/cultured-heartcrafted-brew-eatery-safdarjung-new-delhi,"House 168, 2nd Floor, Humyupur, NCC Gate, Safdarjung, New Delhi",9.11142E+11,28.56143155,77.19395801,"Assamese Thali, Croque Monsieur, Buttermilk Pancakes, Almond Cake, Tea, Coffee",Medium(600-100)
Maa Tara,"Bengali, North Indian",500," Chittaranjan Park, New Delhi",4.1,921,3.9,7817,https://www.zomato.com/ncr/maa-tara-chittaranjan-park-new-delhi,"45, 46, & 47, Market 2, Chittaranjan Park, New Delhi",9.19999E+11,28.53616641,77.25341152,"Rohu Kalia, Mustard Fish Curry, Fish Paturi, Doi Maach, Mutton Kasha, Begun Bhaja",Low(<600)
Kunafa,"Desserts, Middle Eastern",300," Lodhi Colony, New Delhi",4.1,304,4.0,56,https://www.zomato.com/ncr/kunafa-lodhi-colony-new-delhi,"70, Mehar Chand Market, Lodhi Colony, New Delhi",9.199E+11,28.58482614,77.22648516,"Cashew Baklava, Turkish Tea, Kunafa, Sweets, Desserts, Coffee",Low(<600)
Sardar-Ji-Bakhsh Coffee & Co.,"Cafe, Italian, Fast Food",500," Hauz Khas, New Delhi",4.1,402,4.1,1462,https://www.zomato.com/ncr/sardar-ji-bakhsh-coffee-co-hauz-khas-new-delhi,"Shop 8, Surya Mansion, Chaudhary Dalip Singh Marg, Kaushalya Park, Padmini Enclave, Hauz Khas, New Delhi",9.19667E+11,28.55051363,77.20459633,"Hazelnut Coffee, Peri Fries, Thick Shakes, Chicken Popcorn, Coffees, Mocha",Low(<600)
Roshan Di Kulfi,"Chinese, North Indian, South Indian, Ice Cream, Mithai",350," Karol Bagh, New Delhi",4.1,1735,4.1,11100,https://www.zomato.com/ncr/roshan-di-kulfi-karol-bagh-new-delhi,"2816, Block 34P, Ajmal Khan Road, Karol Bagh, New Delhi",9.11129E+11,28.65045006,77.19241273,"Faluda Kulfi Mix, Badami Kheer, Chana Bhatura, Pan Kulfi, Dosa Sambar, Paneer Pakora",Low(<600)
Shri Hari Restaurant,North Indian,400," Lajpat Nagar 2, New Delhi",4.1,270,3.6,2516,https://www.zomato.com/ncr/shri-hari-restaurant-lajpat-nagar-2-new-delhi,"J-30B, Lajpat Nagar 2, New Delhi",9.1886E+11,28.56885175,77.24314034,"Pocket Friendly, Economical, Prompt Service, Quick Service, Portion, Best Place",Low(<600)
Kullhad Chai,"South Indian, Street Food, North Indian, Tea, Beverages",300," Rajinder Nagar, New Delhi",4.1,153,4.0,1271,https://www.zomato.com/ncr/kullhad-chai-1-rajinder-nagar-new-delhi,"Shop 13, Ground Floor, Kailash Arcade, Old Rajendra Nagar Market, Rajinder Nagar, New Delhi",9.19312E+11,28.64161705,77.18516205,"Bun Maskas, Tandoori Chai, Vada Pav, Filter Coffee, Pav Bhaji, Maggi",Low(<600)
Mr. Choy,"Asian, Chinese, Japanese, Sushi, Desserts, Thai",1700," Khan Market, New Delhi",4.1,721,3.9,48,https://www.zomato.com/ncr/mr-choy-khan-market-new-delhi,"Flat 15, 1st & 2nd Floor, Khan Market, New Delhi",9143760030,28.59996681,77.22673226,"Custard Bao, Sizzling Chicken, Shanghai Chicken, Scallops, Ramen, Dimsum",High(>1000)
Janki Vaishno Dhaba,"North Indian, Chinese, Fast Food",400," Subhash Nagar, New Delhi",4.1,375,4.1,764,https://www.zomato.com/ncr/janki-vaishno-dhaba-subhash-nagar-new-delhi,"WZ 714, Tihar Village, Government Girls Convent School, Ashok Nagar, Subhash Nagar, New Delhi",9.19959E+11,28.63438678,77.1032846,"Desi Vibes, Pocket Friendly, Quick Delivery, Reasonable Price, Food Quality, Good Food",Low(<600)
Bhape Da Hotel,"North Indian, Mughlai",600," Connaught Place, New Delhi",4.1,689,4.0,390,https://www.zomato.com/ncr/bhape-da-hotel-connaught-place-new-delhi,"75, Municipal Market, Connaught Place, New Delhi",9.19812E+11,28.63467605,77.22222347,"Tomato Paneer, Dahi Mutton, Chicken Saag, Saag Meat, Keema Kaleji, Chicken Curry",Low(<600)
Baljeet's Amritsari Koolcha,North Indian,500," Rajouri Garden, New Delhi",4.1,442,4.0,2588,https://www.zomato.com/ncr/baljeets-amritsari-koolcha-rajouri-garden-new-delhi,"J 1/162, Rajouri Garden, New Delhi",9.19999E+11,28.64826454,77.12147802,"Aloo Pyaz Kulcha, Mix Kulcha, Paneer Naan, Boondi Raita, Deluxe Thali",Low(<600)
The For'est,"Cafe, Asian, Korean, Beverages",700," Basant Lok Market, Vasant Vihar, New Delhi",4.1,196,4.4,498,https://www.zomato.com/ncr/the-forest-vasant-vihar-new-delhi,"38, Basant Lok Community Centre, Vasant Vihar, New Delhi",9.19205E+11,28.55773111,77.16430653,"Ham Sandwich, Sticky Rice, Pastries, Cheesecake, Cakes, Desserts",Medium(600-100)
Blue Water Grille,"Mughlai, North Indian, Seafood, Chinese",1300," Rajinder Nagar, New Delhi",4.1,326,4.0,5622,https://www.zomato.com/ncr/blue-water-grille-1-rajinder-nagar-new-delhi,"2/70, Shankar Road, Rajinder Nagar, New Delhi",9.1931E+11,28.63626009,77.18435135,"Paneer do Pyaza, Paneer Makhani, Chilli Paneer, Butter Chicken, Fish, Paneer Tikka",High(>1000)
Al Qureshi's,"North Indian, Mughlai, Raw Meats",550," Alaknanda, New Delhi",4.1,780,4.0,1,https://www.zomato.com/ncr/al-qureshis-alaknanda-new-delhi,"8, Narmada Shopping Complex, Alaknanda, New Delhi",9.11126E+11,28.52769907,77.2470225,"Kali Mirch Chicken, Tawa Chicken, Chicken Seekh, Kababs, Afghani Chicken, Malai Tikka",Low(<600)
Hale And Hearty,"Continental, Healthy Food",1600," Hauz Khas, New Delhi",4.1,151,4.2,345,https://www.zomato.com/ncr/hale-and-hearty-hauz-khas-new-delhi,"Plot-15, Kaushalya Park, CH Dalip Singh Marg, Hauz Khas, New Delhi",9.19272E+11,28.55011104,77.20553745,"Vegan Options, Hygienic Place, Customizable Dishes, Healthy Food, Weekend Brunch, Interior",High(>1000)
The Chocolate Room,"Desserts, Mexican, Italian, Beverages",500," City Centre Mall, Sector 12, Dwarka, New Delhi",4.1,303,4.1,2539,https://www.zomato.com/ncr/the-chocolate-room-sector-12-dwarka-new-delhi,"City Centre Mall, Near Dwarka Sector 12 Metro Station, Sector 12, Dwarka, Delhi NCR",9.17428E+11,28.59286556,77.04100907,"Chocolate Pancakes, Chocolate Ball, Waffle, Sandwiches, Shakes, Coffee",Low(<600)
Nitin Da Dhaba,"North Indian, Chinese, Fast Food",250," Sheikh Sarai, New Delhi",4.1,357,3.9,122,https://www.zomato.com/ncr/nitin-da-dhaba-sheikh-sarai-new-delhi,"480, Gound Floor, New Garniya Mohala, Chirag, Sheikh Sarai, New Delhi",9.19911E+11,28.53795576,77.23049372,"Kadai Chicken, Cheesecake, Chaap, Dal Makhni, Butter Chicken",Low(<600)
The Gol Chakkar Cafe,"North Indian, Continental, Chinese, Mughlai, Fast Food, Beverages",1700," Kalkaji, New Delhi",4.1,522,4.0,1239,https://www.zomato.com/ncr/the-gol-chakkar-cafe-kalkaji-new-delhi,"F-1, 2nd & 3rd Floor, Kalkaji, New Delhi",9.11149E+11,28.54227776,77.25291532,"Peri Peri Pizza, Tandoori Platter, Mutton Seekh, Tiramisu, Mocktail, Hummus",High(>1000)
League Of Nations,"North Indian, Fast Food, Chinese, Beverages",800," Vijay Nagar, New Delhi",4.1,365,3.8,44,https://www.zomato.com/ncr/league-of-nations-vijay-nagar-new-delhi,"8-H-B, 1st & 2nd Floor, GTB Nagar, Opposite NDPL Power House, Vijay Nagar, New Delhi",9.1806E+11,28.69326581,77.20485717,"Signature Chapman, Chocolate Pancakes, Chinese Platter, Chicken Burger, White Sauce Pasta, Shakes",Medium(600-100)
Dunkin' Donuts,"Desserts, Beverages, Burger, Fast Food",600," Barakhamba Road, New Delhi",4.1,520,4.3,5406,https://www.zomato.com/ncr/dunkin-donuts-barakhamba-road,"18-20, Barakhamba",9.17504E+11,28.62786672,77.2234945,"Cookie Cartwheel, Heaven can Wait Burger, Chocolate Eclairs, Eclair, Coffees, Wraps",Low(<600)
